investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2019-09-08,"Las Vegas, NV",United States,Fatal,Destroyed,Beech,C24,No,1.0,Reciprocating,Instructional,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR19FA252_N24030,2019,09
Accident,2019-09-08,"Marathon, FL",United States,Fatal,Substantial,Cessna,210,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA19FA266_N9436X,2019,09
Accident,2019-09-08,"Lakeview, SD",United States,Fatal,Substantial,Cessna,140,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA307_N73000,2019,09
Accident,2019-09-08,"La Grande, OR",United States,Fatal,Destroyed,Piper,PA32,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR19FA256_N6300Z,2019,09
Accident,2019-09-09,"WHITEHALL, MI",United States,Fatal,Destroyed,Cessna,150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN19LA308_N9492U,2019,09
Accident,2019-09-11,"Monclova, OH",United States,Fatal,Destroyed,Convair,440,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN19MA312_N24DR,2019,09
Accident,2019-09-12,"Eustace, TX",United States,Fatal,Substantial,Infinity power parachutes,IPP2,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN19LA316_N6035L,2019,09
Accident,2019-09-17,"Stroudsburg, PA",United States,Fatal,Destroyed,Vans,RV 8,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA19FA275_N7TL,2019,09
Accident,2019-09-18,"London, OH",United States,Fatal,Destroyed,Beech,V35,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA323_N5438U,2019,09
Accident,2019-09-19,"Nixon, NV",United States,Fatal,Destroyed,Cessna,182,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR19FA263_N1891X,2019,09
Accident,2019-09-19,"Torrance, CA",United States,Fatal,Destroyed,Cessna,177,No,1.0,Reciprocating,Other Work Use,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR19FA262_N2323Y,2019,09
Accident,2019-09-21,"Conroe, TX",United States,Fatal,Destroyed,Cessna,A185,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA325_C-GOZJ,2019,09
Accident,2019-09-24,"Prairie Grove, AR",United States,Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN19FA332_N4658X,2019,09
Accident,2019-09-27,"Cowles, NM",United States,Fatal,Destroyed,American aviation,AA5,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR19FA266_N9774U,2019,09
Accident,2019-09-28,"Dalton, GA",United States,Fatal,Substantial,Solo wings,WINDLASS,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA19LA286_UNREG,2019,09
Accident,2019-09-29,"Deland, FL",United States,Fatal,Destroyed,Cessna,421,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA19FA283_N731PF,2019,09
Accident,2019-10-02,"Windsor Locks, CT",United States,Fatal,Destroyed,Boeing,B17,No,4.0,Reciprocating,Other Work Use,One or More,One or More,One or More,Zero,VMC,Unknown,pilot failure,ERA20MA001_N93012,2019,10
Accident,2019-10-03,"Lansing, MI",United States,Fatal,Substantial,Socata,TBM 700,No,1.0,Turbo Prop,Business,One or More,Zero,One or More,Zero,IMC,Unknown,,CEN20FA001_N700AQ,2019,10
Accident,2019-10-05,"Asheboro, NC",United States,Fatal,Destroyed,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA002_N2FB,2019,10
Accident,2019-10-05,"Kokomo, IN",United States,Fatal,Destroyed,Piper,AEROSTAR 602P,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20FA002_N326CW,2019,10
Accident,2019-10-05,"Moore, UT",United States,Fatal,Substantial,Buckeye,BREEZE,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA001_N582UT,2019,10
Accident,2019-10-06,"Bixby, MO",United States,Fatal,Substantial,Lancair,Legacy,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN20FA003_N10LG,2019,10
Accident,2019-10-08,"Camarillo, CA",United States,Fatal,Substantial,Bede,BD5,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA005_N501BD,2019,10
Accident,2019-10-10,"Aberdeen, SD",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20FA010_N6483B,2019,10
Accident,2019-10-14,"Cameron, NC",United States,Fatal,Substantial,Vans,RV4,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20FA009_N4332J,2019,10
Accident,2019-10-17,"Green Bay, WI",United States,Fatal,Substantial,Aeronca,7AC,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20FA008_N82308,2019,10
Accident,2019-10-17,"New Salem, NC",United States,Fatal,Substantial,Bell,206,No,1.0,Turbo Shaft,Aerial Application,One or More,Zero,Zero,Zero,UNK,Unknown,,ERA20FA012_N167AG,2019,10
Accident,2019-10-17,"Unknown,",United States,Fatal,Destroyed,Piper,PA23,No,2.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA021_N778PA,2019,10
Accident,2019-10-18,"Unalaska, AK",United States,Fatal,Substantial,Saab,2000,No,2.0,Turbo Prop,Unknown,One or More,One or More,One or More,One or More,VMC,Unknown,pilot failure,DCA20MA002_N686PA,2019,10
Accident,2019-10-18,"Tamaqua, PA",United States,Fatal,Substantial,Sportine aviacija,LAK17B,No,1.0,Electric,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA013_N830DK,2019,10
Accident,2019-10-20,"Angel Fire, NM",United States,Fatal,Substantial,Piper,PA 24,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA008_N7742P,2019,10
Accident,2019-10-20,"Raleigh, NC",United States,Fatal,Destroyed,Piper,PA32,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA014_N534Z,2019,10
Accident,2019-10-20,"White Plains, AL",United States,Fatal,Destroyed,Vans,RV-8,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,"Impact with terrain for reasons that could not be determined based on the available information.

",CEN20FA009_N249BW,2019,10
Accident,2019-10-23,"Hebbronville, TX",United States,Fatal,Destroyed,Robinson,R22 Beta,No,1.0,Reciprocating,Business,One or More,Zero,One or More,One or More,VMC,Unknown,,CEN20FA012_N7189D,2019,10
Accident,2019-10-23,"Las Vegas, NV",United States,Fatal,Substantial,Robinson,R44,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA013_N225JM,2019,10
Accident,2019-10-24,"Summit Point, WV",United States,Fatal,Destroyed,Mooney,M20A,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA019_N8354E,2019,10
Accident,2019-10-25,"American Falls, ID",United States,Fatal,Substantial,Mooney,M20J,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR20FA015_N201BJ,2019,10
Accident,2019-10-25,"Jordan Valley, OR",United States,Fatal,Substantial,Enstrom,280F,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20FA016_N280F,2019,10
Accident,2019-10-25,"Shelter Cove, CA",United States,Fatal,Destroyed,Piper,PA28R,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FAMS1_N4958J,2019,10
Accident,2019-10-29,"Colonia, NJ",United States,Fatal,Destroyed,Cessna,414,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA020_N959MJ,2019,10
Accident,2019-10-30,"Atlanta, GA",United States,Fatal,Destroyed,Piper,PA28R,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA021_N56258,2019,10
Accident,2019-10-31,"Middleburg, FL",United States,Fatal,Destroyed,Vans,RV 4,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA025_N425JW,2019,10
Accident,2019-10-31,"Ocala, FL",United States,Fatal,Destroyed,Beech,58,No,2.0,Reciprocating,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA022_N959CM,2019,10
Accident,2019-10-31,"Brawley, CA",United States,Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA018_N7158X,2019,10
Accident,2019-11-01,"Paducah, KY",United States,Fatal,Destroyed,Piper,PA32R,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA026_N181AG,2019,11
Accident,2019-11-01,"Stuart, FL",United States,Fatal,Destroyed,Grumman,OV-1,No,2.0,Turbo Prop,Air Race show,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA027_N10VD,2019,11
Accident,2019-11-04,"Cedartown, GA",United States,Fatal,Substantial,Pavel,Tango2,Yes,1.0,Reciprocating,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA029_N875FV,2019,11
Accident,2019-11-04,"New Bedford, MA",United States,Fatal,Destroyed,Cessna,150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA031_N714LK,2019,11
Accident,2019-11-07,"Upland, CA",United States,Fatal,Destroyed,Cirrus,SR22,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA019_N220MT,2019,11
Accident,2019-11-11,"Metaline, WA",United States,Fatal,Destroyed,Cessna,182,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA028_N8749T,2019,11
Accident,2019-11-20,"San Marcos, TX",United States,Fatal,Destroyed,Raytheon,A36,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN20FA019_N88855,2019,11
Accident,2019-11-23,"Jackpot, NV",United States,Fatal,Destroyed,Grumman,AA5,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR20FA031_N310PD,2019,11
Accident,2019-11-24,"Milton, FL",United States,Fatal,Substantial,Bushby,BUSHBY MUSTANG M II,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA043_N24GL,2019,11
Accident,2019-11-26,"Blythe, CA",United States,Fatal,Destroyed,Beech,V35,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ANC20FA005_N14UC,2019,11
Accident,2019-11-27,"North Las Vegas, NV",United States,Fatal,Destroyed,Cirrus,SR-22,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA034_N7GA,2019,11
Accident,2019-11-30,"Cooper Landing, AK",United States,Fatal,Destroyed,Piper,PA-31-350,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,ANC20FA007_N4087G,2019,11
Accident,2019-11-30,"Chamberlain, SD",United States,Fatal,Destroyed,Pilatus,PC12,No,1.0,Turbo Prop,Personal,One or More,Zero,One or More,Zero,IMC,Unknown,,CEN20FA022_N56KJ,2019,11
Accident,2019-12-02,"San Antonio, TX",United States,Fatal,Substantial,Piper,PA24,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA023_N6678P,2019,12
Accident,2019-12-07,"Gulf of Mexico, GM",United States,Fatal,Destroyed,Bell,407,No,1.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,"A total loss of engine power due to the failure of the engines Nos. 3 and 4 bearings and the power turbine pinion gear, and subsequent loss of main rotor rpm, which resulted in a loss of control and impact with the water.",CEN20FA035_N79LP,2019,12
Accident,2019-12-08,"Flower Pot, AZ",United States,Fatal,Destroyed,Mooney,M20C,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20FA034_N5557Q,2019,12
Accident,2019-12-10,"Victoria, TX",United States,Fatal,Destroyed,Cessna,208,No,1.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20FA032_N4602B,2019,12
Accident,2019-12-21,"Evansville, IN",United States,Fatal,Destroyed,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20FA038_N601FL,2019,12
Accident,2019-12-22,"Goodyear, AZ",United States,Fatal,Substantial,Cessna,182,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20FA049_N3371U,2019,12
Accident,2019-12-25,"Headland, AL",United States,Fatal,Substantial,Bell,407,No,1.0,Turbo Shaft,Unknown,One or More,Zero,Zero,One or More,VMC,Unknown,,ERA20FA056_N663SF,2019,12
Accident,2019-12-27,"Lihue, HI",United States,Fatal,Substantial,Airbus,AS350B2,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,UNK,Unknown,,ANC20MA010_N985SA,2019,12
Accident,2019-12-28,"LAFAYETTE, LA",United States,Fatal,Destroyed,Piper,PA 31T,No,2.0,Turbo Prop,Executive/corporate,One or More,Zero,One or More,Zero,IMC,Unknown,,CEN20MA044_N42CV,2019,12
Accident,2019-12-29,"College Park, MD",United States,Fatal,Destroyed,American aviation,AA5,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA060_N26455,2019,12
Accident,2019-12-31,"OLATHE, KS",United States,Fatal,Destroyed,Mooney,M20S,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN20FA049_N602TF,2019,12
Accident,2020-01-04,"Santa Clarita, CA",United States,Fatal,Destroyed,Thunder mustang,TM-1,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA057_N151WR,2020,01
Accident,2020-01-05,"Cullman, AL",United States,Fatal,Destroyed,Vans,VANS RV-6,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA063_N420PW,2020,01
Accident,2020-01-06,"Newborn, GA",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20FA068_N1612F,2020,01
Accident,2020-01-10,"Mechanicsburg, PA",United States,Fatal,Destroyed,Robinson,R66,No,1.0,Turbo Shaft,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA074_N450MC,2020,01
Accident,2020-01-12,"Billings, MT",United States,Fatal,Destroyed,Cessna,TR182,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA063_N736YU,2020,01
Accident,2020-01-15,"Roy, UT",United States,Fatal,Substantial,Cessna,T310,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA065_N5805M,2020,01
Accident,2020-01-20,"Jacksonville, TX",United States,Fatal,Destroyed,Cessna,150,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20FA067_N4763X,2020,01
Accident,2020-01-22,"Corona, CA",United States,Fatal,Destroyed,Beech,B36TC,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20FA072_N36TT,2020,01
Accident,2020-01-24,"Auburn, CA",United States,Fatal,Destroyed,Stinson,V77,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20FA077_N50249,2020,01
Accident,2020-01-24,"Payson, AZ",United States,Fatal,Destroyed,Piper,PA28,No,1.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20FA079_N3672K,2020,01
Accident,2020-01-25,"Lake City, FL",United States,Fatal,Destroyed,Piper,PA32,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20FA085_N55455,2020,01
Accident,2020-01-25,"Senoia, GA",United States,Fatal,Destroyed,Mustang,II,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20FA086_UNREG,2020,01
Accident,2020-01-26,"Calabasas, CA",United States,Fatal,Destroyed,Sikorsky,S76,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,DCA20MA059_N72EX,2020,01
Accident,2020-01-27,"Grafton, WV",United States,Fatal,Destroyed,Aeropro cz,A220,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA088_N214K,2020,01
Accident,2020-01-28,"Springfield, IL",United States,Fatal,Substantial,Piper,PA60,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20FA070_N6071R,2020,01
Accident,2020-02-02,"Florence, CO",United States,Fatal,Substantial,Piper,PA28,No,1.0,Reciprocating,Instructional,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20FA072_N5969W,2020,02
Accident,2020-02-06,"Sonora, CA",United States,Fatal,Substantial,Cessna,140,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20FA086_N9474A,2020,02
Accident,2020-02-06,"Tuntutuliak, AK",United States,Fatal,Substantial,Piper,PA32R,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,,ANC20FA017_N7632C,2020,02
Accident,2020-02-06,"Chatham, LA",United States,Fatal,Destroyed,Cessna,182,No,1.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA075_N60381,2020,02
Accident,2020-02-08,"Fairmount, GA",United States,Fatal,Substantial,Cessna,501,No,2.0,Turbo Fan,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA096_N501RG,2020,02
Accident,2020-02-08,"Granbury, TX",United States,Fatal,Substantial,Beech,33,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA076_N6665U,2020,02
Accident,2020-02-09,"Front Royal, VA",United States,Fatal,Substantial,Aviastroitel,AC 4C,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA097_N912ES,2020,02
Accident,2020-02-12,"Pacific Ocean, OR",United States,Fatal,Destroyed,Luscombe,8,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20FAMS2_N77875,2020,02
Accident,2020-02-13,"Bartow, FL",United States,Fatal,Substantial,Mooney,M20J,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA101_N1149T,2020,02
Accident,2020-02-20,"Coleman, TX",United States,Fatal,Destroyed,Beech,200,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20FA093_N860J,2020,02
Accident,2020-02-22,"Rogers, MN",United States,Fatal,Destroyed,Beech,A36,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA096_N3266Q,2020,02
Accident,2020-02-22,"Mokuleia, HI",United States,Fatal,Substantial,Cessna,305,No,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,ANC20FA024_N65070,2020,02
Accident,2020-02-23,"North Manchester, IN",United States,Fatal,Substantial,Innovator,Mosquitto,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA098_N840GS,2020,02
Accident,2020-02-29,"Port Isabel, TX",United States,Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA108_N407WJ,2020,02
Accident,2020-03-03,"Lincoln, IL",United States,Fatal,Destroyed,Cessna,172,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20FA110_N157SF,2020,03
Accident,2020-03-03,"Bishop, GA",United States,Fatal,Destroyed,Piper,PA46,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20FA118_N43368,2020,03
Accident,2020-03-06,"Boynton Beach, FL",United States,Fatal,Substantial,American aviation,AA 1,No,1.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA119_N5757L,2020,03
Accident,2020-03-11,"Sterling, MA",United States,Fatal,Substantial,Cessna,177RG,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20FA124_N1572H,2020,03
Accident,2020-03-13,"Sylmar, CA",United States,Fatal,Substantial,Mooney,M20K,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,WPR20FA108_N777WP,2020,03
Accident,2020-03-17,"LaCrosse, KS",United States,Fatal,Destroyed,Cessna,208,No,1.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20LA122_N274PM,2020,03
Accident,2020-03-19,"Pleasant Prairie, OH",United States,Fatal,Destroyed,Piper,PA28R,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,CEN20LA127_N3943T,2020,03
Accident,2020-03-21,"Charleston, SC",United States,Fatal,Substantial,Cessna,310,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA20LA132_N8080M,2020,03
Accident,2020-03-24,"Swansboro, NC",United States,Fatal,Destroyed,Maule,MT-7,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,,ERA20LA134_N899ZZ,2020,03
Accident,2020-03-29,"Mesquite, TX",United States,Fatal,Destroyed,Muse,P51D,Yes,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA134_N151JD,2020,03
Accident,2020-03-31,"Audubon, IA",United States,Fatal,Destroyed,Robinson,R44,No,1.0,Reciprocating,Aerial Observation,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA136_N107EH,2020,03
Accident,2020-04-06,"La Center, WA",United States,Fatal,Substantial,Kolb,FIRESTAR 2,Yes,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA118_N90KL,2020,04
Accident,2020-04-07,"Groveland, FL",United States,Fatal,Substantial,Schempp hirth,STANDARD CIRRUS,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA145_N271BL,2020,04
Accident,2020-04-08,"Pecan Gap, TX",United States,Fatal,Destroyed,Air tractor,AT 502,No,1.0,Turbo Prop,Aerial Application,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA143_N9185D,2020,04
Accident,2020-04-09,"Marathon, FL",United States,Fatal,Destroyed,Pipistrel italia srl,Sinus 912 LSA,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,ERA20LA149_N6263R,2020,04
Accident,2020-04-10,"Mount Pleasant, SC",United States,Fatal,Destroyed,Arion aircraft llc,Lightning LS-1,Yes,1.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA150_N81DJ,2020,04
Accident,2020-04-18,"Auburn, CA",United States,Fatal,Destroyed,Cessna,TU206,No,1.0,Unknown,Personal,One or More,Zero,One or More,Zero,UNK,Unknown,,WPR20LA123_N756TH,2020,04
Accident,2020-04-20,"Billings, MT",United States,Fatal,Destroyed,Piper,PA31T,No,1.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA128_N926K,2020,04
Accident,2020-04-24,"Mesa, AZ",United States,Fatal,Substantial,Bell,UH 1H,No,1.0,Turbo Shaft,Positioning,One or More,Zero,One or More,Zero,VMC,Unknown,,WPR20LA130_N3276T,2020,04
Accident,2020-04-24,"Craig, CO",United States,Fatal,Destroyed,Piper,PA60,No,2.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,CEN20LA160_N601X,2020,04
Accident,2020-04-24,"Currie, NV",United States,Fatal,Destroyed,Beech,35,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,UNK,Unknown,,WPR20LA131_N8743A,2020,04
Accident,2020-04-30,"Hemet, CA",United States,Fatal,Substantial,Piper,PA-23-250,No,2.0,Reciprocating,Other Work Use,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA135_N6521Y,2020,04
Accident,2020-05-02,"HOUSTON, TX",United States,Fatal,Substantial,Md helicopter,369,No,1.0,Turbo Shaft,Public Aircraft - Local,One or More,Zero,One or More,Zero,VMC,Unknown,,CEN20LA167_N8375F,2020,05
Accident,2020-05-02,"PALMYRA, IL",United States,Fatal,Destroyed,Yakovlev,YAK 52,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA168_N27YK,2020,05
Accident,2020-05-03,"Delta, CO",United States,Fatal,Destroyed,Rans,S-12,No,1.0,Unknown,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA169_N427LB,2020,05
Accident,2020-05-07,"Burleson, TX",United States,Fatal,Destroyed,Cessna,T210L,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,"The loss of engine power due to fuel starvation.",CEN20LA172_N2074S,2020,05
Accident,2020-05-09,"Byron, CA",United States,Fatal,Destroyed,Bellanca,8GCBC,No,1.0,Reciprocating,Glider Tow,One or More,Zero,Zero,Zero,VMC,Unknown,,WPR20LA141_N4116Y,2020,05
Accident,2020-05-12,"Land O Lakes, FL",United States,Fatal,Destroyed,Beech,F33,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA179_N711JA,2020,05
Accident,2020-05-12,"Hollywood, FL",United States,Fatal,Substantial,Piper,PA34,No,2.0,Reciprocating,Instructional,One or More,Zero,One or More,Zero,VMC,Unknown,,ERA20LA177_N887SP,2020,05
Accident,2020-05-15,"Nuiqsut, AK",United States,Fatal,Substantial,Cessna,A185,No,1.0,Reciprocating,Unknown,One or More,Zero,One or More,Zero,UNK,Unknown,,ANC20LA046_N5454E,2020,05
Accident,2020-05-15,"Rogersville, TN",United States,Fatal,Destroyed,Ercoupe,415,No,1.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,ERA20LA183_N3956H,2020,05
Accident,2020-05-15,"Burlington, WI",United States,Fatal,Substantial,Cessna,P210,No,1.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,,CEN20LA179_N1JA,2020,05
