investigation_type,event_date,location,country,injury_severity,aircraft_damage,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,primary_key,year,month
Accident,2007-05-03,"CHERRY POINT, NC",United States,Fatal,Substantial,Grumman,S-2B,No,2.0,Reciprocating,Positioning,Unknown,One or More,One or More,Unknown,VMC,Approach,Probable Cause,NYC07LA107_N5234A,2007,05
Accident,2007-06-03,"Denver, CO",United States,Fatal,Unknown,Boeing,757-251,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Approach,Probable Cause,DEN07LA098_N523US,2007,06
Accident,2007-06-27,"Oceanic, UN",United States,Fatal,Unknown,Boeing,747-422,No,4.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,LAX07LA204_N120UA,2007,06
Accident,2007-07-01,"CENTRE HALL, PA",United States,Fatal,Substantial,Burkhart grob flugzeugbau,Speed Astir II,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,NYC07LA155_N176SS,2007,07
Accident,2007-07-08,"McAlester, OK",United States,Fatal,Unknown,Boeing,B737-800,No,2.0,Turbo Fan,Unknown,Unknown,One or More,One or More,One or More,VMC,Climb,Probable Cause,DFW07LA164_N929AN,2007,07
Accident,2007-07-10,"Tunica, MS",United States,Fatal,Unknown,Boeing,737-232,No,2.0,Turbo Fan,Unknown,One or More,Unknown,Unknown,One or More,VMC,Standing,Probable Cause,DFW07LA155_N332DL,2007,07
Accident,2007-07-12,"Atlanta, GA",United States,Fatal,Unknown,Boeing,777-232,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Taxi,Probable Cause,MIA07CA119_N865DA,2007,07
Accident,2007-07-23,"Happy Camp, CA",United States,Fatal,Destroyed,Bell,205 A1++,No,2.0,Turbo Shaft,Public Aircraft - Federal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,LAX07TA227_N205BR,2007,07
Accident,2007-07-25,"MCCALL, ID",United States,Fatal,Substantial,Bell,214ST,No,2.0,Turbo Shaft,Public Aircraft,Unknown,One or More,One or More,Unknown,VMC,Maneuvering,Probable Cause,SEA07TA214_N724HT,2007,07
Accident,2007-07-26,"WARRENSBURG, MO",United States,Fatal,Substantial,Schweizer,SGS 2-33A,No,0.0,Unknown,Instructional,Unknown,One or More,One or More,Unknown,VMC,Approach,Probable Cause,CHI07CA232_N33950,2007,07
Accident,2007-08-07,"Knox, IN",United States,Fatal,Unknown,Embraer,EMB-145LR,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Descent,Probable Cause,CHI07LA252_N810HK,2007,08
Accident,2007-08-22,"Hobby Airport, TX",United States,Fatal,Unknown,Mitsubishi,MU-2B-36,No,2.0,Turbo Prop,Unknown,Unknown,One or More,Unknown,Unknown,VMC,Standing,Probable Cause,DFW07CA189_N6kf,2007,08
Accident,2007-08-25,"HEBER, UT",United States,Fatal,Substantial,Schempp-hirth,Standard Cirrus,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,Unknown,VMC,Approach,Probable Cause,LAX07LA257_N62305,2007,08
Accident,2007-09-02,"HUTCHINSON, KS",United States,Fatal,Substantial,Slingsby,Swallow Type T.45,No,0.0,Unknown,Glider Tow,Unknown,One or More,Unknown,Unknown,VMC,Takeoff,Probable Cause,DEN07LA152_N7476,2007,09
Accident,2007-09-16,"CRESTON, IA",United States,Fatal,Substantial,Cameron balloons,O-77,No,0.0,Unknown,Personal,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,CHI07CA300_N9539G,2007,09
Accident,2007-09-16,"Bossier City, LA",United States,Fatal,Minor,Ultra magic,M-56C,No,0.0,Unknown,Air Race/show,Unknown,One or More,Unknown,Unknown,VMC,Descent,Probable Cause,DFW07CA201_N105WB,2007,09
Accident,2007-09-20,"MCGRATH, AK",United States,Fatal,Substantial,Short bros.,SC-7,No,2.0,Turbo Prop,Ferry,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,ANC07FA103_N2088Z,2007,09
Accident,2007-09-20,"Hartsel, CO",United States,Fatal,Unknown,Aerostar,S81A,No,0.0,Unknown,Business,Unknown,One or More,Unknown,One or More,VMC,Landing,Probable Cause,DEN07CA163_N5294D,2007,09
Accident,2007-10-04,"Pagosa Springs, CO",United States,Fatal,Destroyed,Raytheon aircraft company,C90A,No,2.0,Turbo Prop,Positioning,One or More,Unknown,Unknown,Unknown,IMC,Descent,Probable Cause,DEN08FA003_N590GM,2007,10
Accident,2007-10-08,"ALBUQUERQUE, NM",United States,Fatal,Substantial,Aerostar,S-66A,No,0.0,Unknown,Personal,One or More,One or More,Unknown,One or More,VMC,Cruise,Probable Cause,DEN08LA004_N7179Z,2007,10
Accident,2007-10-14,"Wiley Ford, WV",United States,Fatal,Destroyed,Aero commander,560-F,No,2.0,Reciprocating,Personal,One or More,Unknown,Unknown,Unknown,VMC,Takeoff,Probable Cause,NYC08FA012_N6370U,2007,10
Accident,2007-10-15,"East Hampstead, NH",United States,Fatal,Unknown,Balloon works,Firefly 7,No,0.0,Unknown,Aerial Observation,Unknown,One or More,One or More,One or More,VMC,Approach,Probable Cause,CHI08CA017_N7408G,2007,10
Accident,2007-10-26,"Salida, CO",United States,Fatal,Destroyed,Schempp-hirth,Ventus B/16.6,No,0.0,Unknown,Personal,One or More,Unknown,Unknown,Unknown,VMC,Maneuvering,Probable Cause,DEN08LA017_N36LB,2007,10
Accident,2007-11-04,"WINDHAM, NY",United States,Fatal,Substantial,Burkhart grob,G 103 Twin II,No,0.0,Unknown,Personal,Unknown,One or More,One or More,Unknown,VMC,Maneuvering,Probable Cause,NYC08CA025_N46009,2007,11
Accident,2007-12-03,"WHITTIER, AK",United States,Fatal,Substantial,Eurocopter deutschland,BK117C1,No,2.0,Turbo Shaft,Unknown,One or More,Unknown,Unknown,Unknown,IMC,Cruise,Probable Cause,ANC08FA025_N141LG,2007,12
Accident,2007-12-16,"CHICAGO, IL",United States,Fatal,Substantial,Bombardier,CL-600-2B19,No,2.0,Turbo Fan,Unknown,Unknown,One or More,Unknown,One or More,VMC,Taxi,Probable Cause,CHI08LA051_N918SW,2007,12
Accident,2008-01-14,"Lihue, HI",United States,Fatal,Destroyed,Hawker beechcraft corporation,1900C,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,SEA08FA062_N410UB,2008,01
Accident,2008-01-17,"Cleveland, OH",United States,Fatal,Substantial,Hawker beechcraft corp.,58,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CHI08FA066_N3217L,2008,01
Accident,2008-01-17,"Tulsa, OK",United States,Fatal,Substantial,Aero commander,500B,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,DFW08FA056_N712AT,2008,01
Accident,2008-02-01,"Mount Airy, NC",United States,Fatal,Substantial,Raytheon aircraft company,C90A,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,NYC08MA090_N57WR,2008,02
Accident,2008-05-11,"La Crosse, WI",United States,Fatal,Destroyed,Eurocopter deutschland gmbh,EC 135 T2+,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CHI08FA128_N135UW,2008,05
Accident,2008-06-18,"Hyannis, MA",United States,Fatal,Substantial,Dehavilland,DHC6,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,NYC08FA218_N656WA,2008,06
Accident,2008-06-24,"Linwood, KS",United States,Fatal,Destroyed,Aero commander,500S,No,2.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,DEN08FA114_N411JT,2008,06
Accident,2008-07-31,"Owatonna, MN",United States,Fatal,Destroyed,Raytheon corporate jets,BAE 125-800A,No,2.0,Turbo Fan,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,DCA08MA085_N818MV,2008,07
Accident,2008-09-01,"Columbus, OH",United States,Fatal,Destroyed,Convair,CV-580,No,2.0,Turbo Prop,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,"The improper (reverse) rigging of the elevator trim cables by company maintenance personnel, and their subsequent failure to discover the misrigging during required post-maintenance checks. Contributing to the accident was the captains inadequate post-maintenance preflight check and the flight crews improper response to the trim problem.",CHI08MA270_N587X,2008,09
Accident,2008-09-02,"Reno, NV",United States,Fatal,Destroyed,Lockheed,P2V-7,No,4.0,Turbo Jet,Firefighting,One or More,Zero,Zero,Zero,VMC,Unknown,"The failure of the flight crew to maintain airspeed above in-flight minimum control speed (Vmca) after losing power in the left jet engine during initial climb after takeoff. Contributing to the accident was the crew's inadequate cockpit resource management procedures, the failure of the captain to assume command of the airplane during the emergency, the flight crew's failure to carry out the jet engine fire emergency procedure, and the failure of the crew to jettison the retardant load.",SEA08GA194_N4235T,2008,09
Accident,2008-09-19,"Kremmling, CO",United States,Fatal,Destroyed,Piper aerostar,PA-60-602P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,DFW08FA233_N97TS,2008,09
Accident,2008-09-20,"Columbia, SC",United States,Fatal,Destroyed,Learjet,LR60,No,2.0,Turbo Fan,Unknown,One or More,Zero,One or More,Zero,VMC,Unknown,"The operators inadequate maintenance of the airplanes tires, which resulted in multiple tire failures during takeoff roll due to severe underinflation, and the captains execution of a rejected takeoff (RTO) after V1, which was inconsistent with her training and standard operating procedures. 
Contributing to the accident were (1) deficiencies in Learjets design of and the Federal Aviation Administrations (FAA) certification of the Learjet Model 60s thrust reverser system, which permitted the failure of critical systems in the wheel well area to result in uncommanded forward thrust that increased the severity of the accident; (2) the inadequacy of Learjets safety analysis and the FAAs review of it, which failed to detect and correct the thrust reverser and wheel well design deficiencies after a 2001 uncommanded forward thrust accident; (3) inadequate industry training standards for flight crews in tire failure scenarios; and (4) the flight crews poor crew resource management (CRM).",DCA08MA098_N999LJ,2008,09
Accident,2008-09-28,"District Heights, MD",United States,Fatal,Substantial,Aerospatiale,SA365N-1 D,No,2.0,Turbo Shaft,Public Aircraft - State,One or More,Zero,One or More,Zero,IMC,Unknown,pilot failure,MIA08MA203_N92MD,2008,09
Accident,2008-10-16,"Aurora, IL",United States,Fatal,Destroyed,Bell,222,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN09MA019_N992AA,2008,10
Accident,2008-11-07,"Gainesville, FL",United States,Fatal,Substantial,Partenavia spa,P.68C,No,2.0,Reciprocating,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA09FA039_N681KW,2008,11
Accident,2008-12-03,"Rio Grande, PR",United States,Fatal,Destroyed,Rockwell international,690B,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA09FA078_N318WA,2008,12
Accident,2008-12-21,"Stonewall, CO",United States,Fatal,Destroyed,Hawker beechcraft,58P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN09FA097_C-GGBT,2008,12
Accident,2009-01-04,"Morgan City, LA",United States,Fatal,Destroyed,Sikorsky,S-76C,No,2.0,Turbo Shaft,Unknown,One or More,Zero,One or More,Zero,VMC,Unknown,"(1) the sudden loss of power to both engines that resulted from impact with a bird (red-tailed hawk), which fractured the windshield and interfered with engine fuel controls, and (2) the subsequent disorientation of the flight crewmembers, which left them unable to recover from the loss of power. Contributing to the accident were (1) the lack of Federal Aviation Administration regulations and guidance, at the time the helicopter was certificated, requiring helicopter windshields to be resistant to bird strikes; (2) the lack of protections that would prevent the T handles from inadvertently dislodging out of their detents; and (3) the lack of a master warning light and audible system to alert the flight crew of a low-rotor-speed condition.",CEN09MA117_N748P,2009,01
Accident,2009-01-15,"Wray, CO",United States,Fatal,Destroyed,Gulfstream aerospace corp,Commander,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN09FA135_N840NK,2009,01
Accident,2009-02-13,"Clarence Center, NY",United States,Fatal,Destroyed,Bombardier inc,DHC-8-402,No,2.0,Turbo Prop,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,"The captains inappropriate response to the activation of the stick shaker, which led to an aerodynamic stall from which the airplane did not recover. Contributing to the accident were (1) the flight crew's failure to monitor airspeed in relation to the rising position of the low-speed cue, (2) the flight crew failure to adhere to sterile cockpit procedures, (3) the captains failure to effectively manage the flight, and (4) Colgan Airs inadequate procedures for airspeed selection and management during approaches in icing conditions.",DCA09MA027_N200WQ,2009,02
Accident,2009-04-25,"Stockton, UT",United States,Fatal,Substantial,Lockheed,P2V-7,No,4.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,IMC,Unknown,"The flight crew's failure to maintain terrain clearance during low altitude flight in low ceiling and visibility conditions. Contributing to the accident was the flight crew's failure to adequately monitor their location with respect to the rising terrain environment ahead, and, their lack of crew resource management communication as a crew.",WPR09GA216_N442NA,2009,04
Accident,2009-05-25,"Daytona Beach, FL",United States,Fatal,Substantial,Aero commander,500 S,No,2.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,ERA09FA303_N73U,2009,05
Accident,2009-06-10,"Santa Fe, NM",United States,Fatal,Destroyed,Agusta spa,A109E,No,2.0,Turbo Shaft,Public Aircraft - State,One or More,Zero,One or More,Zero,IMC,Unknown,pilot failure,CEN09PA348_N606SP,2009,06
Accident,2009-06-14,"Gregory, MI",United States,Fatal,Substantial,Burkhart grob,G103C TWIN III ACRO,No,0.0,Unknown,Glider Tow,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,CEN09LA353_N103MS,2009,06
Accident,2009-07-21,"Willow Creek, CA",United States,Fatal,Unknown,Bell,212,No,2.0,Turbo Shaft,Public Aircraft - Federal,One or More,Zero,Zero,One or More,VMC,Unknown,The rappeller's failure to properly latch the rappelling harness to the rappelling assembly before exiting the helicopter.,WPR09TA356_N212HP,2009,07
Accident,2009-08-21,"Teterboro, NJ",United States,Fatal,Substantial,Raytheon aircraft company,58,No,2.0,Reciprocating,Executive/corporate,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,ERA09LA469_N167TB,2009,08
Accident,2009-09-12,"Lake Elsinore, CA",United States,Fatal,Substantial,Schweizer,SGS 1-34,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR09LA449_N7656,2009,09
Accident,2009-09-24,"Nampa, ID",United States,Fatal,Substantial,Frazier,Tangent,Yes,2.0,Reciprocating,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR09LA463_N72TZ,2009,09
Accident,2009-11-07,"Mount Victory, OH",United States,Fatal,Substantial,Lockwood aircraft corp,AIR-CAM,Yes,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN10LA049_N32786,2009,11
Accident,2009-11-28,"Middletown, CA",United States,Fatal,Substantial,Schleicher,ASW-27,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR10FA068_N127AL,2009,11
Accident,2010-01-05,"Prospect Heights, IL",United States,Fatal,Substantial,Gates learjet corp.,35A,No,2.0,Turbo Fan,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,A loss of control for undetermined reasons.,CEN10MA088_N720RA,2010,01
Accident,2010-01-18,"Elyria, OH",United States,Fatal,Destroyed,Mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN10FA097_N80HH,2010,01
Accident,2010-01-24,"Sugar Grove, IL",United States,Fatal,Destroyed,Smith,AEROSTAR 601P,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN10FA108_N222AQ,2010,01
Accident,2010-02-14,"Cave Creek, AZ",United States,Fatal,Substantial,Eurocopter,EC135,No,2.0,Turbo Shaft,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR10FA133_N127TS,2010,02
Accident,2010-06-02,"Midlothian, TX",United States,Fatal,Substantial,Bell,222,No,2.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,Zero,VMC,Unknown,"The fracture of a swashplate drive pin as a result of hydrogen embrittlement due to an unknown source, which resulted in an in-flight breakup of the main rotor system during cruise flight.",CEN10FA291_N515MK,2010,06
Accident,2010-07-04,"Pocahontas, IL",United States,Fatal,Substantial,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN10LA368_N82BK,2010,07
Accident,2010-07-17,"Marysvale, UT",United States,Fatal,Substantial,Parker,RS-15 SAILPLANE,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,The glider's encounter with insufficient atmospheric lift to maintain soaring flight.,WPR10LA356_N15LQ,2010,07
Accident,2010-07-31,"Morgan, UT",United States,Fatal,Substantial,Glaser dirks,DG300,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR10LA377_N30AS,2010,07
Accident,2010-08-01,"McKinley Park, AK",United States,Fatal,Substantial,Fairchild,C-123K,No,2.0,Reciprocating,Executive/corporate,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ANC10FA067_N709RR,2010,08
Accident,2010-08-04,"Batesville, TX",United States,Fatal,Substantial,Schempp-hirth,VENTUS-2B,No,0.0,Unknown,Air Race show,One or More,Zero,Zero,One or More,VMC,Unknown,pilot failure,CEN10LA459_N7470C,2010,08
Accident,2010-08-11,"Burns, OR",United States,Fatal,Substantial,Aero commander,500-B,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR10FA397_N500FV,2010,08
Accident,2010-11-11,"West Palm Beach, FL",United States,Fatal,Substantial,Piper aircraft inc,PA-44-180,No,2.0,Reciprocating,Instructional,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA11FA054_N883FT,2010,11
Accident,2010-12-20,"Perris, CA",United States,Fatal,Substantial,Aero commander,680FL,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,WPR11FA078_N316KW,2010,12
Accident,2011-02-02,"Kissimmee, FL",United States,Fatal,Substantial,Potez-air fouga,CM 170 MAGISTER,No,2.0,Turbo Jet,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA11FA133_N415FM,2011,02
Accident,2011-03-08,"Hampton, GA",United States,Fatal,Substantial,Dehavilland,DHC-6-100,No,2.0,Turbo Prop,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA11FA183_N157KM,2011,03
Accident,2011-03-20,"Wellington, CO",United States,Fatal,Substantial,Glasflugel,STANDARD LIBELLE,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN11LA239_N99AE,2011,03
Accident,2011-04-01,"Boulder, CO",United States,Fatal,Substantial,Burkhart grob flugzeugbau,G102 CLUB ASTIR IIIB,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN11FA259_N633BG,2011,04
Accident,2011-04-02,"Roswell, NM",United States,Fatal,Substantial,Gulfstream,GVI,No,2.0,Turbo Fan,Flight Test,One or More,Zero,Zero,Zero,VMC,Unknown,"The National Transportation Safety Board determines the probable cause(s) of this accident as follows: 

an aerodynamic stall and subsequent uncommanded roll during a one engine-inoperative takeoff flight test, which were the result of (1) Gulfstreams failure to properly develop and validate takeoff speeds for the flight tests and recognize and correct the takeoff safety speed (V2) error during previous G650 flight tests, (2) the G650 flight test teams persistent and increasingly aggressive attempts to achieve V2 speeds that were erroneously low, and (3) Gulfstreams inadequate investigation of previous G650 uncommanded roll events, which indicated that the companys estimated stall angle of attack while the airplane was in ground effect was too high. Contributing to the accident was Gulfstreams failure to effectively manage the G650 flight test program by pursuing an aggressive program schedule without ensuring that the roles and responsibilities of team members had been appropriately defined and implemented, engineering processes had received sufficient technical planning and oversight, potential hazards had been fully identified, and appropriate risk controls had been implemented and were functioning as intended.",DCA11MA076_N652GD,2011,04
Accident,2011-04-10,"New Castle, VA",United States,Fatal,Substantial,Let,L 33 SOLO,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,Pilot incapacitation shortly after takeoff for unknown reasons.,ERA11LA234_N286BA,2011,04
Accident,2011-04-15,"De Queen, AR",United States,Fatal,Substantial,Hawker-beechcraft,E-55,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN11FA285_N3959W,2011,04
Accident,2011-07-02,"Lone Pine, CA",United States,Fatal,Substantial,Schleicher,ASW-20,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR11FA302_N838KS,2011,07
Accident,2011-07-08,"Bigfork, MT",United States,Fatal,Substantial,Schweizer,SGS 2-32,No,0.0,Unknown,Instructional,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,WPR11LA317_N591CC,2011,07
Accident,2011-07-15,"Hollywood, MD",United States,Fatal,Substantial,Slingsby,CAPSTAN TYPE 49B,No,0.0,Unknown,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,ERA11FA401_N7475,2011,07
Accident,2011-08-18,"Moore, ID",United States,Fatal,Substantial,Briegleb,BG-12B,Yes,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR11FA392_N559Y,2011,08
Accident,2011-10-13,"Cle Elum, WA",United States,Fatal,Substantial,Dg flugzeugbau gmbh,DG 1000S,No,0.0,Unknown,Other Work Use,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR12FA010_N7760A,2011,10
Accident,2011-11-24,"Apache Junction, AZ",United States,Fatal,Destroyed,Rockwell,690,No,2.0,Turbo Prop,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,WPR12MA046_N690SM,2011,11
Accident,2011-11-30,"New Orleans, LA",United States,Fatal,Minor,"Piper aircraft, inc.",PA-31,No,2.0,Reciprocating,Ferry,One or More,One or More,Zero,Zero,VMC,Unknown,pilot failure,CEN12FA088_N6485L,2011,11
Accident,2011-12-26,"Venice, FL",United States,Fatal,Substantial,Aero commander,560-F,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA12FA123_N560WM,2011,12
Accident,2012-01-16,"Philadelphia, MS",United States,Fatal,Substantial,Aerostar aircraft corporation,PA-60-601P,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA12FA146_N700PS,2012,01
Accident,2012-03-16,"Fitzgerald, GA",United States,Fatal,Substantial,Firefly balloons inc,FIREFLY 8,No,0.0,Unknown,Skydiving,One or More,Zero,Zero,One or More,VMC,Unknown,pilot failure,ERA12LA231_N14643,2012,03
Accident,2012-05-28,"Fort Morgan, CO",United States,Fatal,Substantial,Tackabury,Air-Cam,Yes,2.0,Reciprocating,Personal,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,CEN12FA320_N788RJ,2012,05
Accident,2012-05-29,"Ionia, MI",United States,Fatal,Substantial,Schleicher,ASW-27,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN12LA330_N127PC,2012,05
Accident,2012-06-03,"Modena, UT",United States,Fatal,Substantial,Lockheed,P2V-7,No,4.0,Turbo Jet,Public Aircraft - Federal,One or More,Zero,Zero,Zero,VMC,Unknown,"The flight crew's misjudgment of terrain clearance while maneuvering for an aerial application run, which resulted in controlled flight into terrain. Contributing to the accident was the flight crew's failure to follow the lead airplane's track and to effectively compensate for the tailwind condition while maneuvering.",WPR12GA243_N14447,2012,06
Accident,2012-06-17,"Wallis, TX",United States,Fatal,Substantial,Iar brasov,IS-28B2,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN12FA378_N6388V,2012,06
Accident,2012-06-22,"Morgantown, WV",United States,Fatal,Substantial,Raytheon aircraft company,C90GT,No,2.0,Turbo Prop,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA12FA409_N508GT,2012,06
Accident,2012-08-25,"Dansville, NY",United States,Fatal,Substantial,Schleicher,ASW-19,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA12LA528_N438AS,2012,08
Accident,2012-09-01,"El Paso, TX",United States,Fatal,Substantial,Burkhart grob,G 103 TWIN II,No,0.0,Unknown,Glider Tow,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN12LA605_N5489X,2012,09
Accident,2012-09-15,"West Windsor, NJ",United States,Fatal,Substantial,Aerospatiale,AS 355F1,No,2.0,Turbo Shaft,Business,One or More,Zero,Zero,Zero,VMC,Unknown,"Disconnection of the upper rod end from the fore/aft servo due to severely worn threads, which resulted in a loss of control and separation of a main rotor blade during cruise flight. Contributing to the accident were incorrect maintenance procedures and inadequate maintenance inspections performed by the operator, and insufficient inspection criteria provided by the helicopter manufacturer.",ERA12FA563_N58020,2012,09
Accident,2012-10-08,"Aleknagik, AK",United States,Fatal,Substantial,Grumman,G-44,No,2.0,Reciprocating,Positioning,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ANC13FA001_N139F,2012,10
Accident,2012-10-15,"Willow, AK",United States,Fatal,Destroyed,Grumman aircraft eng corp,C-1A,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ANC13FA004_N27PH,2012,10
Accident,2012-10-17,"Erwinna, PA",United States,Fatal,Substantial,Aerospatiale,AS 355,No,2.0,Turbo Shaft,Positioning,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,ERA13FA026_C-FXGM,2012,10
Accident,2012-12-11,"Compton, IL",United States,Fatal,Substantial,Mbb,BK 117 A-3,No,2.0,Turbo Shaft,Unknown,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,CEN13FA096_N911BK,2012,12
Accident,2013-01-11,"Maxwell, NE",United States,Fatal,Destroyed,Raytheon aircraft company,58,No,2.0,Reciprocating,Business,One or More,Zero,Zero,Zero,IMC,Unknown,pilot failure,CEN13FA130_N36VE,2013,01
Accident,2013-03-15,"Grand Lake, LA",United States,Fatal,Destroyed,Sikorsky,S-76A++,No,2.0,Turbo Shaft,Other Work Use,One or More,Zero,Zero,Zero,VMC,Unknown,"Fracture of the red tail rotor blade spar, which resulted in the separation and departure of the red tail rotor blade from the helicopter and subsequent compromised tail gearbox. The red tail rotor blade was not recovered, thus the cause of the initial fracture could not be determined.
",CEN13FA192_N574EH,2013,03
Accident,2013-03-17,"South Bend, IN",United States,Fatal,Destroyed,Hawker beechcraft corporation,390,No,2.0,Turbo Fan,Business,One or More,Zero,One or More,Zero,VMC,Unknown,pilot failure,CEN13FA196_N26DK,2013,03
Accident,2013-04-27,"Shirley, NY",United States,Fatal,Substantial,Schweizer,SGS 2-32,No,0.0,Unknown,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA13FA215_N9857E,2013,04
Accident,2013-05-02,"Catskill, NY",United States,Fatal,Destroyed,Grumman,G-44,No,2.0,Reciprocating,Personal,One or More,Zero,Zero,Zero,VMC,Unknown,pilot failure,ERA13FA225_N8AS,2013,05
